Mapping project name,ESCO - SE NSC;
Mapping project author,default-author;
Mapping project version,N/A;
Mapping project version date,45243;
Classification 1 Name,Esco - kompetenser;
Classification 1 Concept type,Skills;
Classification 1 Version,1.0.9;
Classification 1 Language,sv;
Classification 1 Landing page,https://ec.europa.eu/esco/portal/skill;
Classification 2 Name,Swedish skills;
Classification 2 Concept type,Skill;
Classification 2 Version,21;
Classification 2 Language,sv;
Classification 2 Landing page,https://atlas.jobtechdev.se/;
,;
,;
Classification 1 URI,Classification 1 PrefLabel,Classification 1 URL,Classification 2 URI,Classification 2 PrefLabel,Classification 2 URL,Mapping relation,Editorial note;
"http://data.europa.eu/esco/skill/8d5ee30c-4b1c-465f-84a1-7bb7a05aaca6,övervaka bankverksamhet,,http://data.jobtechdev.se/taxonomy/concept/6yxL_ufm_3uS,""Verksamhetsledning, bank"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/7a9c3fa5-a9bb-46a0-8b5b-4d87427c8b76,övervaka bearbetningsförhållanden,,http://data.jobtechdev.se/taxonomy/concept/aF3J_SgE_uck,Processövervakning,,skos:broadMatch,;
http://data.europa.eu/esco/skill/9f4b0bcb-e2eb-4e8c-b866-f868073af856,övervaka bedömning,,,,,no relation,;
http://data.europa.eu/esco/skill/2baaa289-8a5c-456e-88f1-eff4d54b010d,övervaka behållare som används för transport av gods via rörledning,,http://data.jobtechdev.se/taxonomy/concept/GhjT_RnU_ZwV,Naturgasteknik,,skos:broadMatch,;
http://data.europa.eu/esco/skill/272b74a0-f01a-49c9-ba36-7bf3ecfd198f,övervaka besättningens förflyttning,,http://data.jobtechdev.se/taxonomy/concept/j1Yr_UhC_X16,Arbetsledarerfarenhet,,skos:broadMatch,;
"http://data.europa.eu/esco/skill/10535df6-0496-4350-8b69-ef5c37871dee,övervaka betesmarksplaner,,http://data.jobtechdev.se/taxonomy/concept/6md5_wPp_d4S,""Djuruppfödning, lantbruk"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/65c4ee04-319d-417c-8f45-8594408d0d24,övervaka bevakningsutrustning,,,,,no relation,;
"http://data.europa.eu/esco/skill/67fb9ff8-6afd-4496-98fa-51bf0e4cd8af,övervaka bilhandelns fordonspresentation,,http://data.jobtechdev.se/taxonomy/concept/J8PY_9yw_D5M,""Butiksledning, fackhandel"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/a169e144-1fe2-4b07-bd20-1d28a6f7b74b,övervaka biljettförsäljning,,http://data.jobtechdev.se/taxonomy/concept/CrTX_qgG_frX,Eventarrangemang,,skos:broadMatch,;
http://data.europa.eu/esco/skill/01f91b5b-3e2f-40a2-ab88-bc8113c0ab37,övervaka borrningsvätska,,http://data.jobtechdev.se/taxonomy/concept/1tS5_88V_RcA,Kärnborrning,,skos:broadMatch,;
http://data.europa.eu/esco/skill/7608e884-6f73-4205-a02a-ea7062a2337e,övervaka bortskaffande av radioaktiva ämnen,,http://data.jobtechdev.se/taxonomy/concept/3FMJ_axw_bJV,Hantering av farligt avfall,,skos:broadMatch,;
http://data.europa.eu/esco/skill/7608e884-6f73-4205-a02a-ea7062a2337e,övervaka bortskaffande av radioaktiva ämnen,,http://data.jobtechdev.se/taxonomy/concept/6QqN_YRs_XG1,Kärnbränslehantering,,skos:closeMatch,;
"http://data.europa.eu/esco/skill/34035545-4c38-42f2-8138-2fc5cefa4d1f,övervaka brunnssäkerhet,,http://data.jobtechdev.se/taxonomy/concept/h4NH_dzu_vu3,""Produktionsledning, olja och gas"",,skos:broadMatch,";
"http://data.europa.eu/esco/skill/6388c1da-c906-4a5b-8a88-15ca458dfdee,övervaka brunnsverksamhet,,http://data.jobtechdev.se/taxonomy/concept/h4NH_dzu_vu3,""Produktionsledning, olja och gas"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/bda6846c-72b4-4d22-b3fb-01ebba562f4f,övervaka bränslelagringstankar,,http://data.jobtechdev.se/taxonomy/concept/aQBk_xvy_q43,Oljeraffinering,,skos:closeMatch,;
"http://data.europa.eu/esco/skill/bff25957-631c-46e2-9539-5fe882e316e1,övervaka bränsleleveranser,,http://data.jobtechdev.se/taxonomy/concept/J8PY_9yw_D5M,""Butiksledning, fackhandel"",,skos:closeMatch,";
"http://data.europa.eu/esco/skill/bff25957-631c-46e2-9539-5fe882e316e1,övervaka bränsleleveranser,,http://data.jobtechdev.se/taxonomy/concept/Td4F_YtH_u6S,""Butiksvana, fackhandel"",,skos:closeMatch,";
http://data.europa.eu/esco/skill/3aef9d43-157e-4339-9b26-ef1108b12dc4,övervaka budget för tjänster inom fastighetsunderhåll,,http://data.jobtechdev.se/taxonomy/concept/fG9j_hFZ_Vm5,Fastighetsunderhåll,,skos:broadMatch,;
http://data.europa.eu/esco/skill/3aef9d43-157e-4339-9b26-ef1108b12dc4,övervaka budget för tjänster inom fastighetsunderhåll,,http://data.jobtechdev.se/taxonomy/concept/4XyZ_6t8_TWq,Fastighetsförvaltning,,skos:broadMatch,;
"http://data.europa.eu/esco/skill/7d9b4cd5-7529-4727-a5be-08766506b417,övervaka bussningar,,http://data.jobtechdev.se/taxonomy/concept/VPF1_UZM_9Kd,""Maskinkunskap och maskinunderhåll, industriell tillverkning"",,skos:broadMatch,";
"http://data.europa.eu/esco/skill/a5bfd7c2-44cd-4ff5-aeb5-248de606ee17,övervaka butikens finansiella läge,,http://data.jobtechdev.se/taxonomy/concept/TLkF_mvM_acW,""Butiksledning, dagligvaror"",,skos:broadMatch,";
"http://data.europa.eu/esco/skill/a5bfd7c2-44cd-4ff5-aeb5-248de606ee17,övervaka butikens finansiella läge,,http://data.jobtechdev.se/taxonomy/concept/J8PY_9yw_D5M,""Butiksledning, fackhandel"",,skos:broadMatch,";
"http://data.europa.eu/esco/skill/d2b8cef7-436d-4bed-969c-538df31d4c8c,övervaka butikens öppning och stängning,,http://data.jobtechdev.se/taxonomy/concept/L9MT_j2G_8nC,""Butiksvana, fartygserfarenhet"",,skos:broadMatch,";
"http://data.europa.eu/esco/skill/d2b8cef7-436d-4bed-969c-538df31d4c8c,övervaka butikens öppning och stängning,,http://data.jobtechdev.se/taxonomy/concept/Td4F_YtH_u6S,""Butiksvana, fackhandel"",,skos:broadMatch,";
"http://data.europa.eu/esco/skill/d2b8cef7-436d-4bed-969c-538df31d4c8c,övervaka butikens öppning och stängning,,http://data.jobtechdev.se/taxonomy/concept/Q5Gj_qVb_1AY,""Butiksvana, dagligvaror"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/351ce1e5-1e19-4b12-8928-a1ae8203ed0b,övervaka butikslokaler av säkerhetsskäl,,http://data.jobtechdev.se/taxonomy/concept/RqGR_GDY_2me,Butiksbevakning/Butikskontroll,,skos:broadMatch,;
http://data.europa.eu/esco/skill/fc1a75bb-70e3-4005-881f-7709bf7b0ed4,övervaka byggarbetsplats,,http://data.jobtechdev.se/taxonomy/concept/Ytcy_v8N_P2w,Lagbaserfarenhet,,skos:narrowMatch,;
"http://data.europa.eu/esco/skill/fc1a75bb-70e3-4005-881f-7709bf7b0ed4,övervaka byggarbetsplats,,http://data.jobtechdev.se/taxonomy/concept/uVBX_f9z_5iU,""Finplanering, anläggningsarbete"",,skos:closeMatch,";
"http://data.europa.eu/esco/skill/1de548e0-9535-4d2e-9d20-d4474c1ea813,övervaka byggprojekt,,http://data.jobtechdev.se/taxonomy/concept/g2yR_Gdi_LUN,""Produktionsledning, anläggningsteknik"",,skos:narrowMatch,";
"http://data.europa.eu/esco/skill/1de548e0-9535-4d2e-9d20-d4474c1ea813,övervaka byggprojekt,,http://data.jobtechdev.se/taxonomy/concept/MUh1_LJt_EBw,""Produktionsledning, husbyggnadsteknik"",,skos:narrowMatch,";
http://data.europa.eu/esco/skill/1de548e0-9535-4d2e-9d20-d4474c1ea813,övervaka byggprojekt,,http://data.jobtechdev.se/taxonomy/concept/PU86_3ea_LUQ,Byggledning,,skos:exactMatch,;
"http://data.europa.eu/esco/skill/1de548e0-9535-4d2e-9d20-d4474c1ea813,övervaka byggprojekt,,http://data.jobtechdev.se/taxonomy/concept/ggBd_CHg_xXk,""Verksamhetsledning, byggföretag"",,skos:exactMatch,";
"http://data.europa.eu/esco/skill/1de548e0-9535-4d2e-9d20-d4474c1ea813,övervaka byggprojekt,,http://data.jobtechdev.se/taxonomy/concept/Xpix_Jg8_81T,""Driftansvar, bygg"",,skos:exactMatch,";
"http://data.europa.eu/esco/skill/4b1f6b75-6d0e-40e2-8d30-5a8ef5d006b0,övervaka campingverksamhet,,http://data.jobtechdev.se/taxonomy/concept/v4Jn_mjt_f4H,""Verksamhetsledning, camping och stugby"",,skos:exactMatch,";
http://data.europa.eu/esco/skill/de8a922b-f688-498a-8198-6e530d65f882,övervaka certifieringar av luftvärdighet,,http://data.jobtechdev.se/taxonomy/concept/EW8P_8Ag_Xmo,Luftvärdighetsbestämmelser,,skos:broadMatch,;
"http://data.europa.eu/esco/skill/4ef58080-6cbe-4599-9fa4-f79f5b1af4e9,övervaka den dagliga tågplanen,,http://data.jobtechdev.se/taxonomy/concept/7rAF_1kw_LqA,""Transportledning, spårburen trafik"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/1ea9cd9e-984e-4ed7-b971-afb2070ff1ac,övervaka destilleringsprocesser,,http://data.jobtechdev.se/taxonomy/concept/y1uz_Rxx_SWg,Oljedestillering,,skos:exactMatch,;
http://data.europa.eu/esco/skill/228f21a6-3b2c-40d5-bcea-ba7b1fdf92d2,övervaka dirigeringen av leveranser,,http://data.jobtechdev.se/taxonomy/concept/ePzH_pgt_BsZ,ITS (internationell spedition),,skos:narrowMatch,;
http://data.europa.eu/esco/skill/228f21a6-3b2c-40d5-bcea-ba7b1fdf92d2,övervaka dirigeringen av leveranser,,http://data.jobtechdev.se/taxonomy/concept/pERs_YHa_Ssv,Sjöspedition,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/228f21a6-3b2c-40d5-bcea-ba7b1fdf92d2,övervaka dirigeringen av leveranser,,http://data.jobtechdev.se/taxonomy/concept/mr2K_Mgq_r3i,Flygspedition,,skos:narrowMatch,;
http://data.europa.eu/esco/skill/62d227f1-3765-42f9-ab47-aaf8f7b423e8,övervaka djurlivet,,http://data.jobtechdev.se/taxonomy/concept/un4e_o8o_W1p,Viltvård,,skos:broadMatch,;
http://data.europa.eu/esco/skill/d10030a4-f49c-4125-8646-6b091efe5089,övervaka djurskyddet,,http://data.jobtechdev.se/taxonomy/concept/FmhN_LEM_XAM,Djurskydd,,skos:broadMatch,;
http://data.europa.eu/esco/skill/b275643a-530a-476f-8e50-c95b4fefce48,övervaka dokumentation för järnvägsfordon,,http://data.jobtechdev.se/taxonomy/concept/Etfq_CqE_Da5,Järnvägsteknik,,skos:closeMatch,;
http://data.europa.eu/esco/skill/b275643a-530a-476f-8e50-c95b4fefce48,övervaka dokumentation för järnvägsfordon,,http://data.jobtechdev.se/taxonomy/concept/MdYX_Mrp_HCS,Maskinmontage,,skos:closeMatch,;
"http://data.europa.eu/esco/skill/9a8bb4aa-44d7-42bc-a772-27da12c61a27,övervaka drift av rengöringsmaskiner,,http://data.jobtechdev.se/taxonomy/concept/i3kd_fCX_jxz,""Maskinskötsel, livsmedelsindustri"",,skos:broadMatch,";
"http://data.europa.eu/esco/skill/f54cb941-6e9b-43ee-a135-9fda4ad7237b,övervaka eftermarknadsverksamhet för att säkerställa att branschstandarder följs,,http://data.jobtechdev.se/taxonomy/concept/J8PY_9yw_D5M,""Butiksledning, fackhandel"",,skos:broadMatch,";
"http://data.europa.eu/esco/skill/7263d760-f114-42b8-8d60-3b9e8107e990,övervaka eldistribution,,http://data.jobtechdev.se/taxonomy/concept/qAPk_7uX_SAU,""Driftansvar, elkraft"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/7263d760-f114-42b8-8d60-3b9e8107e990,övervaka eldistribution,,http://data.jobtechdev.se/taxonomy/concept/caWZ_HUm_yNp,Drift och underhåll av elanläggningar,,skos:broadMatch,;
"http://data.europa.eu/esco/skill/7263d760-f114-42b8-8d60-3b9e8107e990,övervaka eldistribution,,http://data.jobtechdev.se/taxonomy/concept/vS5S_ZLN_viA,""Driftplanering, elkraft"",,skos:narrowMatch,";
http://data.europa.eu/esco/skill/997ad9db-84cc-48af-af23-a7cb4bba35a3,övervaka elektropläteringskar,,http://data.jobtechdev.se/taxonomy/concept/QMMu_P2D_7os,Elektrolytiska processer,,skos:broadMatch,;
"http://data.europa.eu/esco/skill/1b8872bd-d869-4b08-b9b2-296d2b1c644c,övervaka elevbeteende,,http://data.jobtechdev.se/taxonomy/concept/2sGi_rhe_wet,""Utåtagerande elever, erfarenhet"",,skos:closeMatch,";
http://data.europa.eu/esco/skill/f7a4fb1d-d951-4c4c-8643-3212c0958f71,övervaka elgeneratorer,,http://data.jobtechdev.se/taxonomy/concept/FhjY_7eH_rvd,Driftövervakning,,skos:broadMatch,;
http://data.europa.eu/esco/skill/76eeb2ff-8df6-4b04-afbb-c5813da826c2,övervaka en välgörenhetsorganisations budget,,,,,no relation,;
"http://data.europa.eu/esco/skill/c8cb1d0a-079c-4abd-bdf5-178993dee2d8,övervaka enhetlighet hos socker,,http://data.jobtechdev.se/taxonomy/concept/i3kd_fCX_jxz,""Maskinskötsel, livsmedelsindustri"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/d89f5cee-649a-44bd-9aa9-8e74bbdbd50d,övervaka entreprenörers arbete,,http://data.jobtechdev.se/taxonomy/concept/w1sp_GnJ_YXE,Besiktningserfarenhet,,skos:closeMatch,;
"http://data.europa.eu/esco/skill/0f6a4412-7517-4db9-bf3f-53597ff48f1e,övervaka ett kasinos ekonomi,,http://data.jobtechdev.se/taxonomy/concept/BBb8_NqE_3Tg,""Verksamhetsledning, spel/vadhållning/lotteri"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/687010cd-3f09-45c1-b6f8-0b860c129699,övervaka extrapriser,,http://data.jobtechdev.se/taxonomy/concept/hkJW_PWy_ge8,Varuvärdering,,skos:broadMatch,;
http://data.europa.eu/esco/skill/1be2bb07-dbb2-4a67-b133-30b4ff30b094,övervaka fakturering,,http://data.jobtechdev.se/taxonomy/concept/S2pg_pcs_tXu,Faktureringsvana,,skos:broadMatch,;
http://data.europa.eu/esco/skill/1be2bb07-dbb2-4a67-b133-30b4ff30b094,övervaka fakturering,,http://data.jobtechdev.se/taxonomy/concept/Yufg_GC2_LXS,Betalsystem/Betalningssystem,,skos:broadMatch,;
"http://data.europa.eu/esco/skill/72bb3267-4759-43b9-a85d-3e6701eac0d4,övervaka fartygets prestanda,,http://data.jobtechdev.se/taxonomy/concept/Vr6h_3rL_CN9,""Underhållsplanering, erfarenhet"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/32274070-ea59-427b-b8f6-af508077708c,övervaka fartygs ankomst till och avresa från hamn,,http://data.jobtechdev.se/taxonomy/concept/7B7t_rpQ_2NV,Skeppsklarering,,skos:broadMatch,;
http://data.europa.eu/esco/skill/c57a93dc-80ac-4fa2-9e8d-bddc86e6a840,övervaka filmframkallningsbad,,http://data.jobtechdev.se/taxonomy/concept/7JvD_uRU_389,Mörkrumsarbete,,skos:broadMatch,;
http://data.europa.eu/esco/skill/2ada2f9d-77f7-4ba0-9096-89ae285a65c5,övervaka finansiella konton,,http://data.jobtechdev.se/taxonomy/concept/awjU_C3D_XEJ,Ekonomistyrning,,skos:broadMatch,;
http://data.europa.eu/esco/skill/2cb23f25-95ff-4349-ac8d-bc4a75c64120,övervaka fiskars hälsotillstånd,,http://data.jobtechdev.se/taxonomy/concept/P3T4_G7P_Sta,Fiskevård,,skos:broadMatch,;
http://data.europa.eu/esco/skill/0aa44b22-2da9-4704-aea0-b6289bee0462,övervaka fiskars mortalitet,,http://data.jobtechdev.se/taxonomy/concept/P3T4_G7P_Sta,Fiskevård,,skos:broadMatch,;
http://data.europa.eu/esco/skill/49708c50-fa54-4384-be24-4ac1ff8dbf64,övervaka fiskeriverksamhet,,http://data.jobtechdev.se/taxonomy/concept/qh6a_8VG_LLs,Fiskeriförvaltning,,skos:broadMatch,;
"http://data.europa.eu/esco/skill/2a0ce341-43c6-4550-8cac-4c16d0826151,övervaka flismaskin,,http://data.jobtechdev.se/taxonomy/concept/BGie_HPa_fNA,""Maskinskötsel, trä- och pappersindustri"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/37236b8f-0fdc-43eb-bcd3-f4f11864da5a,övervaka flyttning av museiföremål,,http://data.jobtechdev.se/taxonomy/concept/8ss2_KNx_H87,Magasinsarbete vid museum,,skos:closeMatch,;
http://data.europa.eu/esco/skill/de7d8271-2410-4fab-bcb4-19e4d1965984,övervaka fordonsflottans verksamheter,,http://data.jobtechdev.se/taxonomy/concept/ePwi_BWJ_RUG,Leveransplanering,,skos:broadMatch,;
"http://data.europa.eu/esco/skill/f5798f9c-42a3-4a54-b4c2-ec33a2ddd863,övervaka fordonsreparationer,,http://data.jobtechdev.se/taxonomy/concept/Gmdz_YQ7_QZv,""Reparationsrådgivning, bilverkstad"",,skos:broadMatch,";
"http://data.europa.eu/esco/skill/b21974e8-b43f-4ae1-a463-32a4a1be54c5,övervaka fordonsunderhåll,,http://data.jobtechdev.se/taxonomy/concept/Gmdz_YQ7_QZv,""Reparationsrådgivning, bilverkstad"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/ca226595-beda-406b-a0ac-c65c40784ca4,övervaka fraktrelaterad finansiell dokumentation,,http://data.jobtechdev.se/taxonomy/concept/Xuhg_PcG_kq2,Lagerstyrning,,skos:broadMatch,;
"http://data.europa.eu/esco/skill/f2a013b8-68c7-4c6c-a497-dafa2407e7d1,övervaka friluftsaktiviteter,,http://data.jobtechdev.se/taxonomy/concept/HGiF_rai_coh,""Friluftsledare, erfarenhet"",,skos:closeMatch,";
http://data.europa.eu/esco/skill/f2d873cb-d6c0-40cf-81de-8c5ccca5961f,övervaka frysprocesser,,http://data.jobtechdev.se/taxonomy/concept/DYdu_bfN_4Fh,Livsmedelsteknik,,skos:broadMatch,;
http://data.europa.eu/esco/skill/cebd97e6-2ff5-4baf-b4b9-4ab24b678067,övervaka funktionen hos meteorologisk utrustning,,http://data.jobtechdev.se/taxonomy/concept/qEQz_Mbj_kQP,Meteorologi,,skos:broadMatch,;
http://data.europa.eu/esco/skill/547cf820-92bf-46f7-84c0-737a5fb2937e,övervaka funktionen hos pumpsystem,,http://data.jobtechdev.se/taxonomy/concept/D7v7_nBw_6Tu,Fartygsstabilitet,,skos:broadMatch,;
http://data.europa.eu/esco/skill/d342d0f3-9b84-4b52-b764-b80b43da168f,övervaka fyllningsmaskiner,,http://data.jobtechdev.se/taxonomy/concept/aF3J_SgE_uck,Processövervakning,,skos:broadMatch,;
http://data.europa.eu/esco/skill/a8e1a26a-ef61-400e-b8c8-66f6fe4433ce,övervaka fältundersökningar,,http://data.jobtechdev.se/taxonomy/concept/eThQ_HCv_mY6,Personalplanering,,skos:broadMatch,;
http://data.europa.eu/esco/skill/5b9a2f49-0510-46d9-a2f6-5c74129088bb,övervaka förarbete inför montering,,http://data.jobtechdev.se/taxonomy/concept/j1Yr_UhC_X16,Arbetsledarerfarenhet,,skos:broadMatch,;
http://data.europa.eu/esco/skill/83a7b66e-d55c-4820-bf5d-07f04caab38d,övervaka förarnas arbete,,http://data.jobtechdev.se/taxonomy/concept/ZzN5_m7B_5CY,Personalansvar,,skos:broadMatch,;
http://data.europa.eu/esco/skill/92ca32ce-0e23-4730-b85d-dbc9f9e43284,övervaka förbränningsprocesser,,http://data.jobtechdev.se/taxonomy/concept/SHLk_qhb_wEx,Förbränningsteknik,,skos:broadMatch,;
"http://data.europa.eu/esco/skill/4d8d536a-d8a1-445c-8f7a-b2e262c992ab,övervaka förhållanden i gummitillverkning,,http://data.jobtechdev.se/taxonomy/concept/Rtef_oWE_Ed9,""Maskinskötsel, gummi- och plastindustri"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/8c32f7d4-fc7e-4fde-ad70-66b5ad1acfa9,övervaka förhållanden i tillverkningsprocesser,,http://data.jobtechdev.se/taxonomy/concept/aF3J_SgE_uck,Processövervakning,,skos:broadMatch,;
"http://data.europa.eu/esco/skill/081fadc1-b9bd-49a5-a108-ff26364f3154,övervaka förhållanden som kan påverka tågtrafik,,http://data.jobtechdev.se/taxonomy/concept/7rAF_1kw_LqA,""Transportledning, spårburen trafik"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/37ab8cef-8abf-43be-a71f-1e45aef610b8,övervaka förhållandena på arbetsplatsen,,http://data.jobtechdev.se/taxonomy/concept/QaW1_QPc_BXF,Systematiskt arbetsmiljöarbete/SAM,,skos:broadMatch,;
http://data.europa.eu/esco/skill/37ab8cef-8abf-43be-a71f-1e45aef610b8,övervaka förhållandena på arbetsplatsen,,http://data.jobtechdev.se/taxonomy/concept/Nksx_4oe_fEQ,Arbetsmiljöansvar,,skos:closeMatch,;
"http://data.europa.eu/esco/skill/cf22d572-a77f-410d-83e4-3a627cc8df77,övervaka försäljningsverksamhet,,http://data.jobtechdev.se/taxonomy/concept/zDmn_yT9_xtd,""Verksamhetsledning, varuhus"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/ca02218c-c5d4-41d6-9a11-1d7447f05167,övervaka gasdistribution,,http://data.jobtechdev.se/taxonomy/concept/GhjT_RnU_ZwV,Naturgasteknik,,skos:broadMatch,;
"http://data.europa.eu/esco/skill/06aac0bf-3bfd-42b3-a334-39c4f4055da0,övervaka genomförandet av läroplaner,,http://data.jobtechdev.se/taxonomy/concept/echN_F9u_bRp,""Områdesansvar, utbildningsfrågor"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/c974b9e9-3a19-4706-9d0b-7ded148bdab7,övervaka geotekniska strukturer,,http://data.jobtechdev.se/taxonomy/concept/MrXS_BuR_kvW,Byggnadsgeologi,,skos:broadMatch,;
http://data.europa.eu/esco/skill/c974b9e9-3a19-4706-9d0b-7ded148bdab7,övervaka geotekniska strukturer,,http://data.jobtechdev.se/taxonomy/concept/dnXS_Zcy_Bn1,Geoteknik,,skos:broadMatch,;
http://data.europa.eu/esco/skill/3cad3a73-8a5d-49f8-8151-f3260a10f479,övervaka giltigheten hos fartygscertifikat,,http://data.jobtechdev.se/taxonomy/concept/JtvT_uD8_gF4,Fartygstillstånd,,skos:broadMatch,;
http://data.europa.eu/esco/skill/be5e76dd-3e02-474c-a8d5-be3eb02bf319,övervaka granuleringsprocess,,http://data.jobtechdev.se/taxonomy/concept/aF3J_SgE_uck,Processövervakning,,skos:broadMatch,;
http://data.europa.eu/esco/skill/6aa0f78f-2d68-432b-ab08-e3f504571076,övervaka graviditeter,,http://data.jobtechdev.se/taxonomy/concept/hAZR_5Ho_Jdw,Legitimation som barnmorska,,skos:closeMatch,;
http://data.europa.eu/esco/skill/51436dad-ed32-4392-8938-bdb9fdb3e188,övervaka gruvbyggen,,http://data.jobtechdev.se/taxonomy/concept/LXX8_r6E_qWJ,Bergförstärkning,,skos:narrowMatch,;
"http://data.europa.eu/esco/skill/9ebae336-b0dc-4711-9aef-0aeb3504ba63,övervaka gruvproduktion,,http://data.jobtechdev.se/taxonomy/concept/9QUy_Akh_FN5,""Produktionsledning, gruva"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/098b2a54-8394-43d6-b5bd-91f6934fc582,övervaka guidade besök,,,,,no relation,;
"http://data.europa.eu/esco/skill/2b4a525a-3d80-4944-9f29-c73fb9984475,övervaka gummiflöde,,http://data.jobtechdev.se/taxonomy/concept/i3kd_fCX_jxz,""Maskinskötsel, livsmedelsindustri"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/d483ae95-5f25-4601-ba97-113bbb7a31b0,övervaka gårdens miljöledningsplan,,http://data.jobtechdev.se/taxonomy/concept/MJje_v9X_Srn,Miljöanalys,,skos:broadMatch,;
http://data.europa.eu/esco/skill/00f12ec1-b416-4e3c-8ed7-c4f875c6b681,övervaka hushållningsarbete,,http://data.jobtechdev.se/taxonomy/concept/tXiX_tYU_gkE,Tvätt- och städningsansvar,,skos:broadMatch,;
http://data.europa.eu/esco/skill/0b3fa8bb-f7af-464b-9be7-faf9fa75264f,övervaka hälsostandarder för vattenbruk,,http://data.jobtechdev.se/taxonomy/concept/j53D_o7U_Xkm,Vattenbruksteknik,,skos:closeMatch,;
http://data.europa.eu/esco/skill/0b3fa8bb-f7af-464b-9be7-faf9fa75264f,övervaka hälsostandarder för vattenbruk,,http://data.jobtechdev.se/taxonomy/concept/Fnfm_j5U_wTX,Fiskodling,,skos:closeMatch,;
"http://data.europa.eu/esco/skill/2c1683df-c037-4bdc-b008-3a8db0665cc8,övervaka identifiering av djur,,http://data.jobtechdev.se/taxonomy/concept/t65P_wc7_98A,""Kvalitetsarbete, erfarenhet"",,skos:broadMatch,";
"http://data.europa.eu/esco/skill/d408fcbc-30c3-4758-8b9a-c1e780ead0d1,övervaka idrottsutrustning,,http://data.jobtechdev.se/taxonomy/concept/2TTj_ZkN_aMq,""Idrottsutrustning, produktkunskap"",,skos:broadMatch,";
http://data.europa.eu/esco/skill/9f419402-ceea-4e44-bae2-9f11fbcf8f08,övervaka infrastruktur kring simbassänger,,http://data.jobtechdev.se/taxonomy/concept/KnFB_6m1_4Gm,Badmästarutbildning,,skos:broadMatch,;
