Mapping project name,ESCO - ROME
Mapping project author,Pôle emploi - France
Mapping project version,V1.4
Mapping project version date,13/07/2022
Classification 1 Name,ESCO
Classification 1 Concept type,occupation
Classification 1 Version,1.1
Classification 1 Language,fr
Classification 1 Landing page,https://esco.ec.europa.eu/fr/classification/occupation_main
Classification 2 Name,ROME 
Classification 2 Concept type,occupation
Classification 2 Version,V3.0
Classification 2 Language,fr
Classification 2 Landing page,https://www.pole-emploi.fr/employeur/vos-recrutements/le-rome-et-les-fiches-metiers.html


classification 1 ID,classification 1 prefered label,classification 2 ID,classification 2 prefered label,mapping relation
http://data.europa.eu/esco/occupation/b471350e-23ce-4789-a821-5500b28cffe1,huissier/huissière,15495,Huissier / Huissière de justice,skos:broadMatch
http://data.europa.eu/esco/occupation/b471350e-23ce-4789-a821-5500b28cffe1,huissier/huissière,15496,Huissier / Huissière du trésor public,skos:broadMatch
http://data.europa.eu/esco/occupation/d9723f33-7faf-4f8a-8a98-6b02d1e10f2b,mandataire judiciaire,16340,Mandataire de justice,skos:exactMatch
http://data.europa.eu/esco/occupation/d9723f33-7faf-4f8a-8a98-6b02d1e10f2b,mandataire judiciaire,16342,Mandataire liquidateur / liquidatrice,skos:broadMatch
http://data.europa.eu/esco/occupation/403be630-8d1e-43b7-9f07-098aca5bb689,médiateur de justice/médiatrice de justice,16606,Médiateur / Médiatrice judiciaire,skos:exactMatch
http://data.europa.eu/esco/occupation/403be630-8d1e-43b7-9f07-098aca5bb689,médiateur de justice/médiatrice de justice,16607,Médiateur / Médiatrice pénal,skos:broadMatch
http://data.europa.eu/esco/occupation/d21890a3-cbe9-49df-9a19-a4120d866548,notaire,16995,Notaire,skos:exactMatch
http://data.europa.eu/esco/occupation/929ef41d-afd0-4d5a-b85b-69eab68fa368,assistant de cabinet juridique/assistante de cabinet juridique,11218,Assistant / Assistante de cabinet juridique,skos:exactMatch
http://data.europa.eu/esco/occupation/0f63619d-63ea-4345-81f5-4673353fe8d2,assistant de justice/assistante de justice,11238,Assistant / Assistante de justice,skos:exactMatch
http://data.europa.eu/esco/occupation/929ef41d-afd0-4d5a-b85b-69eab68fa368,assistant de cabinet juridique/assistante de cabinet juridique,11252,Assistant / Assistante de service juridique,skos:closeMatch
http://data.europa.eu/esco/occupation/0264b794-3771-47aa-a675-78bf13b62ee7,auxiliaire juridique,11315,Assistant notarial / Assistante notariale,skos:closeMatch
http://data.europa.eu/esco/occupation/0264b794-3771-47aa-a675-78bf13b62ee7,auxiliaire juridique,11461,Auxiliaire juridique,skos:exactMatch
http://data.europa.eu/esco/occupation/a7f63810-a21a-4e7e-8aa2-6637d14ea3c1,agent administratif judiciaire/agente administrative judiciaire,12655,Clerc,skos:closeMatch
http://data.europa.eu/esco/occupation/a7f63810-a21a-4e7e-8aa2-6637d14ea3c1,agent administratif judiciaire/agente administrative judiciaire,12656,Clerc assermenté,skos:closeMatch
http://data.europa.eu/esco/occupation/a7f63810-a21a-4e7e-8aa2-6637d14ea3c1,agent administratif judiciaire/agente administrative judiciaire,12657,Clerc aux formalités,skos:closeMatch
http://data.europa.eu/esco/occupation/0264b794-3771-47aa-a675-78bf13b62ee7,auxiliaire juridique,12658,Clerc aux formalités de notaire,skos:closeMatch
http://data.europa.eu/esco/occupation/a7f63810-a21a-4e7e-8aa2-6637d14ea3c1,agent administratif judiciaire/agente administrative judiciaire,12659,Clerc d'avocat,skos:closeMatch
http://data.europa.eu/esco/occupation/0264b794-3771-47aa-a675-78bf13b62ee7,auxiliaire juridique,12660,Clerc de commissaire-priseur,skos:closeMatch
http://data.europa.eu/esco/occupation/d21890a3-cbe9-49df-9a19-a4120d866548,notaire,12661,Clerc de notaire,skos:closeMatch
http://data.europa.eu/esco/occupation/a7f63810-a21a-4e7e-8aa2-6637d14ea3c1,agent administratif judiciaire/agente administrative judiciaire,12662,Clerc d'huissier,skos:closeMatch
http://data.europa.eu/esco/occupation/a7f63810-a21a-4e7e-8aa2-6637d14ea3c1,agent administratif judiciaire/agente administrative judiciaire,12663,Clerc formaliste,skos:closeMatch
http://data.europa.eu/esco/occupation/a7f63810-a21a-4e7e-8aa2-6637d14ea3c1,agent administratif judiciaire/agente administrative judiciaire,12664,Clerc hors rang,skos:closeMatch
http://data.europa.eu/esco/occupation/d21890a3-cbe9-49df-9a19-a4120d866548,notaire,12665,Clerc hors rang de notaire,skos:closeMatch
http://data.europa.eu/esco/occupation/a7f63810-a21a-4e7e-8aa2-6637d14ea3c1,agent administratif judiciaire/agente administrative judiciaire,12666,Clerc rédacteur,skos:closeMatch
http://data.europa.eu/esco/occupation/a7f63810-a21a-4e7e-8aa2-6637d14ea3c1,agent administratif judiciaire/agente administrative judiciaire,12667,Clerc significateur,skos:closeMatch
http://data.europa.eu/esco/occupation/a7f63810-a21a-4e7e-8aa2-6637d14ea3c1,agent administratif judiciaire/agente administrative judiciaire,12668,Clerc significateur assermenté d'huissier,skos:closeMatch
http://data.europa.eu/esco/occupation/0264b794-3771-47aa-a675-78bf13b62ee7,auxiliaire juridique,12704,Collaborateur d'huissier chargé / Collaboratrice d'huissier chargée de recouvrement,skos:closeMatch
http://data.europa.eu/esco/occupation/ac60ed89-da6d-4f1a-93ee-1031789c7796,greffier/greffière,15423,Greffier / Greffière,skos:exactMatch
http://data.europa.eu/esco/occupation/ac60ed89-da6d-4f1a-93ee-1031789c7796,greffier/greffière,15424,Greffier / Greffière en chef,skos:closeMatch
http://data.europa.eu/esco/occupation/0264b794-3771-47aa-a675-78bf13b62ee7,auxiliaire juridique,17972,Premier clerc,skos:closeMatch
http://data.europa.eu/esco/occupation/0264b794-3771-47aa-a675-78bf13b62ee7,auxiliaire juridique,17973,Premier clerc d'avocat,skos:closeMatch
http://data.europa.eu/esco/occupation/0264b794-3771-47aa-a675-78bf13b62ee7,auxiliaire juridique,18069,Principal clerc,skos:closeMatch
http://data.europa.eu/esco/occupation/0264b794-3771-47aa-a675-78bf13b62ee7,auxiliaire juridique,18070,Principal clerc adjoint,skos:closeMatch
http://data.europa.eu/esco/occupation/d21890a3-cbe9-49df-9a19-a4120d866548,notaire,18071,Principal clerc adjoint de notaire,skos:closeMatch
http://data.europa.eu/esco/occupation/0264b794-3771-47aa-a675-78bf13b62ee7,auxiliaire juridique,18072,Principal clerc d'avocat,skos:closeMatch
http://data.europa.eu/esco/occupation/0264b794-3771-47aa-a675-78bf13b62ee7,auxiliaire juridique,18073,Principal clerc de commissaire-priseur,skos:closeMatch
http://data.europa.eu/esco/occupation/0264b794-3771-47aa-a675-78bf13b62ee7,auxiliaire juridique,18074,Principal clerc de notaire,skos:closeMatch
http://data.europa.eu/esco/occupation/0264b794-3771-47aa-a675-78bf13b62ee7,auxiliaire juridique,18075,Principal clerc d'huissier,skos:closeMatch
http://data.europa.eu/esco/occupation/0264b794-3771-47aa-a675-78bf13b62ee7,auxiliaire juridique,19499,Sous-principal clerc d'avocat,skos:closeMatch
http://data.europa.eu/esco/occupation/d21890a3-cbe9-49df-9a19-a4120d866548,notaire,19500,Sous-principal clerc de notaire,skos:closeMatch
http://data.europa.eu/esco/occupation/b42d8731-386b-4d34-a824-4b736feee1e5,formaliste,38421,Formaliste,skos:exactMatch
http://data.europa.eu/esco/occupation/974d4eab-fbee-4c52-b16e-73bdd8c25b53,avocat/avocate,11469,Avocat / Avocate,skos:exactMatch
http://data.europa.eu/esco/occupation/974d4eab-fbee-4c52-b16e-73bdd8c25b53,avocat/avocate,11470,Avocat / Avocate au conseil,skos:broadMatch
http://data.europa.eu/esco/occupation/fdfce14e-992d-4ff4-9f9d-7a353c75654e,avocat d’affaires/avocate d’affaires,11471,Avocat / Avocate d'affaires,skos:broadMatch
http://data.europa.eu/esco/occupation/974d4eab-fbee-4c52-b16e-73bdd8c25b53,avocat/avocate,11472,Avocat / Avocate du droit des personnes,skos:broadMatch
http://data.europa.eu/esco/occupation/974d4eab-fbee-4c52-b16e-73bdd8c25b53,avocat/avocate,11473,Avocat / Avocate en droit de la propriété industrielle,skos:broadMatch
http://data.europa.eu/esco/occupation/974d4eab-fbee-4c52-b16e-73bdd8c25b53,avocat/avocate,11474,Avocat / Avocate en droit de l'informatique,skos:broadMatch
http://data.europa.eu/esco/occupation/974d4eab-fbee-4c52-b16e-73bdd8c25b53,avocat/avocate,11475,Avocat / Avocate en droit des nouvelles technologies,skos:broadMatch
http://data.europa.eu/esco/occupation/59c22779-4d89-4bc9-ba8b-d64bea236723,fiscaliste,11476,Avocat / Avocate fiscaliste,skos:broadMatch
http://data.europa.eu/esco/occupation/974d4eab-fbee-4c52-b16e-73bdd8c25b53,avocat/avocate,11478,Avocat / Avocate pénaliste,skos:broadMatch
http://data.europa.eu/esco/occupation/974d4eab-fbee-4c52-b16e-73bdd8c25b53,avocat/avocate,11479,Avoué / Avouée de cour d'appel,skos:broadMatch
http://data.europa.eu/esco/occupation/779d13be-60b4-48f3-a339-fe483be96c7f,chef de service juridique,12343,Chef de service contentieux,skos:closeMatch
http://data.europa.eu/esco/occupation/779d13be-60b4-48f3-a339-fe483be96c7f,chef de service juridique,12358,Chef de service juridique,skos:exactMatch
http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,conseiller juridique/conseillère juridique,13417,Conseiller / Conseillère en droit social,skos:broadMatch
http://data.europa.eu/esco/occupation/59c22779-4d89-4bc9-ba8b-d64bea236723,fiscaliste,13458,Conseiller fiscal / Conseillère fiscale,skos:broadMatch
http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,conseiller juridique/conseillère juridique,140940,Délégué / Déléguée à la protection des données - Data Protection Officer,skos:broadMatch
http://data.europa.eu/esco/occupation/d2ff134e-b41a-4fa3-aceb-1b9f5f5cf015,responsable de service juridique,14456,Directeur / Directrice juridique,skos:closeMatch
http://data.europa.eu/esco/occupation/59c22779-4d89-4bc9-ba8b-d64bea236723,fiscaliste,14947,Expert fiscal / Experte fiscale,skos:closeMatch
http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,conseiller juridique/conseillère juridique,14949,Expert / Experte juridique,skos:closeMatch
http://data.europa.eu/esco/occupation/59c22779-4d89-4bc9-ba8b-d64bea236723,fiscaliste,15092,Fiscaliste,skos:exactMatch
http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,conseiller juridique/conseillère juridique,16114,Juriste,skos:closeMatch
http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,conseiller juridique/conseillère juridique,16115,Juriste civil,skos:broadMatch
http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,conseiller juridique/conseillère juridique,16116,Juriste commercial / commerciale,skos:broadMatch
http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,conseiller juridique/conseillère juridique,16117,Juriste consultant / consultante,skos:broadMatch
http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,conseiller juridique/conseillère juridique,16118,Juriste d'affaires,skos:broadMatch
http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,conseiller juridique/conseillère juridique,16119,Juriste d'assurances,skos:broadMatch
http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,conseiller juridique/conseillère juridique,16120,Juriste de banque,skos:broadMatch
http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,conseiller juridique/conseillère juridique,16121,Juriste de contentieux,skos:broadMatch
http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,conseiller juridique/conseillère juridique,16122,Juriste de l'environnement,skos:broadMatch
http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,conseiller juridique/conseillère juridique,16123,Juriste d'entreprise,skos:broadMatch
http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,conseiller juridique/conseillère juridique,16124,Juriste en droit de la construction,skos:broadMatch
http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,conseiller juridique/conseillère juridique,16125,Juriste en droit de l'environnement,skos:broadMatch
http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,conseiller juridique/conseillère juridique,16126,Juriste financier / financière,skos:broadMatch
http://data.europa.eu/esco/occupation/59c22779-4d89-4bc9-ba8b-d64bea236723,fiscaliste,16127,Juriste fiscaliste,skos:broadMatch
http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,conseiller juridique/conseillère juridique,16128,Juriste immobilier,skos:broadMatch
http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,conseiller juridique/conseillère juridique,16129,Juriste international / internationale,skos:broadMatch
http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,conseiller juridique/conseillère juridique,16130,Juriste international / internationale d'entreprise,skos:broadMatch
http://data.europa.eu/esco/occupation/55d2eb3e-1e49-404a-b4bf-be4829694a59,juriste-linguiste,16131,Juriste linguiste,skos:exactMatch
http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,conseiller juridique/conseillère juridique,16132,Juriste multimédia,skos:broadMatch
http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,conseiller juridique/conseillère juridique,16133,Juriste notarial / notariale,skos:broadMatch
http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,conseiller juridique/conseillère juridique,16134,Juriste social / sociale,skos:broadMatch
http://data.europa.eu/esco/occupation/d2ff134e-b41a-4fa3-aceb-1b9f5f5cf015,responsable de service juridique,18859,Responsable de service contentieux et recouvrement,skos:broadMatch
http://data.europa.eu/esco/occupation/d2ff134e-b41a-4fa3-aceb-1b9f5f5cf015,responsable de service juridique,18864,Responsable de service juridique,skos:exactMatch
http://data.europa.eu/esco/occupation/59c22779-4d89-4bc9-ba8b-d64bea236723,fiscaliste,19083,Responsable fiscal / fiscale,skos:closeMatch
http://data.europa.eu/esco/occupation/d2ff134e-b41a-4fa3-aceb-1b9f5f5cf015,responsable de service juridique,19109,Responsable juridique,skos:closeMatch
http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,conseiller juridique/conseillère juridique,38391,Correspondant / Correspondante Informatique et Libertés - CIL,skos:broadMatch
http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,conseiller juridique/conseillère juridique,38658,Juriste droit public,skos:broadMatch
http://data.europa.eu/esco/occupation/31854d78-3615-43a4-aa3a-c597ecb20ceb,conseiller juridique/conseillère juridique,38968,Juriste internet,skos:broadMatch
http://data.europa.eu/esco/occupation/acf462a3-9c34-46cb-952a-c612c38299f4,procureur/procureure,11477,Avocat général / Avocate générale,skos:closeMatch
http://data.europa.eu/esco/occupation/07bd65d7-c13f-443a-bdf6-88903f3822be,juge,12768,Commissaire à la Cour des comptes,skos:closeMatch
http://data.europa.eu/esco/occupation/07bd65d7-c13f-443a-bdf6-88903f3822be,juge,13346,Conseiller / Conseillère à la Cour de cassation,skos:closeMatch
http://data.europa.eu/esco/occupation/07bd65d7-c13f-443a-bdf6-88903f3822be,juge,13347,Conseiller / Conseillère à la Cour des comptes,skos:closeMatch
http://data.europa.eu/esco/occupation/f634ce9b-68a5-4a8a-af4a-ed13fc0deba9,juge d’instance,13351,Conseiller / Conseillère au tribunal administratif,skos:closeMatch
http://data.europa.eu/esco/occupation/07bd65d7-c13f-443a-bdf6-88903f3822be,juge,16103,Juge,skos:exactMatch
http://data.europa.eu/esco/occupation/07bd65d7-c13f-443a-bdf6-88903f3822be,juge,16104,Juge d'application des peines,skos:broadMatch
http://data.europa.eu/esco/occupation/f634ce9b-68a5-4a8a-af4a-ed13fc0deba9,juge d’instance,16105,Juge de grande instance,skos:broadMatch
http://data.europa.eu/esco/occupation/07bd65d7-c13f-443a-bdf6-88903f3822be,juge,16106,Juge de police,skos:broadMatch
http://data.europa.eu/esco/occupation/07bd65d7-c13f-443a-bdf6-88903f3822be,juge,16107,Juge de proximité,skos:broadMatch
http://data.europa.eu/esco/occupation/07bd65d7-c13f-443a-bdf6-88903f3822be,juge,16108,Juge des affaires familiales,skos:broadMatch
http://data.europa.eu/esco/occupation/07bd65d7-c13f-443a-bdf6-88903f3822be,juge,16109,Juge des enfants,skos:broadMatch
http://data.europa.eu/esco/occupation/07bd65d7-c13f-443a-bdf6-88903f3822be,juge,16110,Juge des libertés et de la détention,skos:broadMatch
http://data.europa.eu/esco/occupation/07bd65d7-c13f-443a-bdf6-88903f3822be,juge,16111,Juge des référés,skos:broadMatch
http://data.europa.eu/esco/occupation/f634ce9b-68a5-4a8a-af4a-ed13fc0deba9,juge d’instance,16112,Juge d'instance,skos:exactMatch
